270,0.00277231600186697,4.54300553326311e-05,47561.8354494287,24889341243393.7
280,0.00287482142824309,4.71015809572063e-05,49323.7107699411,25817601518553.2
290,0.00297731454024324,4.87723195287952e-05,51085.6092434139,26746323362933.9
300,0.00307979534187428,5.04422714176241e-05,52847.5308572015,27675506992689.8
310,0.00318226383714257,5.21114369937503e-05,54609.4755986649,28605152624079.3
320,0.00328472003005392,5.37798166270627e-05,56371.4434551715,29535260473465.1
330,0.00338716392461362,5.54474106872818e-05,58133.4344140953,30465830757314.1
340,0.00348959552482645,5.71142195439595e-05,59895.4484628167,31396863692197.6
350,0.00359201483469664,5.87802435664794e-05,61657.4855887226,32328359494791.2
360,0.00369442185822791,6.04454831240568e-05,63419.5457792064,33260318381875
370,0.00379681659942346,6.21099385857389e-05,65181.6290216681,34192740570333.6
380,0.00389919906228596,6.37736103204045e-05,66943.735303514,35125626277156.2
390,0.00400156925081754,6.54364986967646e-05,68705.864612157,36058975719436.3
400,0.00410392716901985,6.70986040833622e-05,70468.0169350163,36992789114372.3
410,0.00420627282089396,6.87599268485722e-05,72230.1922595179,37927066679267.2
420,0.00430860621044047,7.04204673606016e-05,73992.3905730939,38861808631528.7
430,0.00441092734165943,7.208022598749e-05,75754.6118631831,39797015188669.1
440,0.00451323621855038,7.37392030971089e-05,77516.8561172307,40732686568305.9
450,0.00461553284511232,7.53973990571624e-05,79279.1233226883,41668822988161.2
460,0.00471781722534375,7.70548142351869e-05,81041.4134670142,42605424666061.8
470,0.00482008936324264,7.87114489985514e-05,82803.7265376729,43542491819940
480,0.00492234926280643,8.03673037144574e-05,84566.0625221354,44480024667832.6
490,0.00502459692803207,8.20223787499392e-05,86328.4214078793,45418023427881.6
500,0.00512683236291597,8.36766744718637e-05,88090.8031823884,46356488318334.3
510,0.00522905557145401,8.53301912469306e-05,89853.2078331531,47295419557542.8
520,0.00533126655764157,8.69829294416725e-05,91615.6353476703,48234817363964.7
530,0.0054334653254735,8.8634889422455e-05,93378.0857134433,49174681956162.6
540,0.00553565187894414,9.02860715554767e-05,95140.5589179818,50115013552804.5
550,0.00563782622204732,9.19364762067692e-05,96903.0549488019,51055812372663.7
560,0.00573998835877633,9.35861037421974e-05,98665.5737934262,51997078634618.9
570,0.00584213829312396,9.52349545274592e-05,100428.115439384,52938812557654.1
580,0.00594427602908248,9.6883028928086e-05,102190.67987421,53881014360859.1
590,0.00604640157064364,9.85303273094426e-05,103953.267085447,54823684263428.9
600,0.00614851492179868,0.000100176850036727,105715.877060642,55766822484664
610,0.00625061608653831,0.000101822597474971,107478.509787351,56710429243971
620,0.00635270506885274,0.00010346756998904,109241.165253135,57654504760861.5
630,0.00645478187273168,0.000105111767943633,111003.843445561,58599049254953.4
640,0.00655684650216428,0.000106755191703282,112766.544352204,59544062945970
650,0.00665889896113921,0.000108397841632355,114529.267960643,60489546053740.4
660,0.00676093925364463,0.00011003971809505,116292.014258465,61435498798199.9
670,0.00686296738366817,0.000111680821455403,118054.783233264,62381921399389.3
680,0.00696498335519694,0.000113321152077283,119817.574872639,63328814077455.5
690,0.00706698717221757,0.00011496071032439,121580.389164196,64276177052651.4
700,0.00716897883871615,0.000116599496560263,123343.226095547,65224010545336
710,0.00727095835867826,0.000118237511148271,125106.085654312,66172314775974.2
720,0.00737292573608897,0.000119874754451621,126868.967828116,67121089965137.3
730,0.00747488097493286,0.00012151122683335,128631.872604589,68070336333502.6
740,0.00757682407919398,0.000123146928656335,130394.799971371,69020054101853.6
750,0.00767875505285585,0.000124781860283281,132157.749916105,69970243491080.2
760,0.00778067389990153,0.000126416022076734,133920.722426442,70920904722178.5
770,0.00788258062431353,0.000128049414399071,135683.717490039,71872038016251.2
780,0.00798447523007385,0.000129682037612503,137446.73509456,72823643594507.2
790,0.00808635772116402,0.000131313892079079,139209.775227674,73775721678261.8
800,0.00818822810156501,0.00013294497816068,140972.837877058,74728272488937.2
810,0.00829008637525733,0.000134575296219024,142735.923030394,75681296248061.8
820,0.00839193254622094,0.000136204846615662,144499.030675372,76634793177270.6
830,0.00849376661843531,0.000137833629711983,146262.160799686,77588763498305.7
840,0.00859558859587943,0.000139461645869207,148025.313391039,78543207433015.3
850,0.00869739848253173,0.000141088895448394,149788.488437137,79498125203354.8
860,0.00879919628237017,0.000142715378810435,151551.685925697,80453517031386.2
870,0.0089009819993722,0.000144341096316059,153314.905844438,81409383139278.5
880,0.00900275563751475,0.00014596604832583,155078.148181088,82365723749307.4
890,0.00910451720077427,0.000147590235200147,156841.41292338,83322539083855.8
900,0.00920626669312667,0.000149213657299245,158604.700059054,84279829365413.2
910,0.00930800411854738,0.000150836314983194,160368.009575855,85237594816576.7
920,0.00940972948101133,0.0001524582086119,162131.341461538,86195835660049.9
930,0.00951144278449293,0.000154079338545106,163894.695703859,87154552118644
940,0.00961314403296608,0.000155699705142389,165658.072290585,88113744415277.2
950,0.00971483323040421,0.000157319308763163,167421.471209488,89073412772974.8
960,0.00981651038078021,0.000158938149766679,169184.892448344,90033557414869.7
970,0.0099181754880665,0.000160556228512021,170948.335994937,90994178564201.8
980,0.010019828556235,0.000162173545358113,172711.80183706,91955276444318.6
990,0.010121469589257,0.000163790100663711,174475.289962508,92916851278675
1000,0.0102230985911036,0.000165405894787412,176238.800359084,93878903290833.3
1010,0.010324715565745,0.000167020928087646,178002.333014598,94841432704463.3
1020,0.0104263205171512,0.00016863520092268,179765.887916865,95804439743342.5
1030,0.0105279134492915,0.000170248713650618,181529.465053708,96767924631356
1040,0.010629494366135,0.000171861466629401,183293.064412956,97731887592496.4
1050,0.0107310632716499,0.000173473460216806,185056.685982442,98696328850864.1
1060,0.0108326201698042,0.000175084694770446,186820.329750007,99661248630667.4
1070,0.0109341650645652,0.000176695170647773,188583.9957035,100626647156222
1080,0.0110356979598999,0.000178304888206074,190347.683830774,101592524651952
1090,0.0111372188597747,0.000179913847802473,192111.394119688,102558881342390
1100,0.0112387277681554,0.000181522049793932,193875.126558108,103525717452174
1110,0.0113402246890076,0.000183129494537249,195638.881133908,104493033206053
1120,0.011441709626296,0.000184736182389061,197402.657834966,105460828828883
1130,0.0115431825839852,0.000186342113705839,199166.456649167,106429104545627
1140,0.011644643566039,0.000187947288843894,200930.277564402,107397860581357
1150,0.0117460925764208,0.000189551708159374,202694.12056857,108367097161254
1160,0.0118475296190936,0.000191155372008263,204457.985649573,109336814510605
1170,0.0119489546980198,0.000192758280746384,206221.872795323,110307012854809
1180,0.0120503678171613,0.000194360434729397,207985.781993735,111277692419370
1190,0.0121517689804797,0.000195961834312799,209749.713232732,112248853429901
1200,0.0122531581919358,0.000197562479851927,211513.666500244,113220496112125
1210,0.01235453545549,0.000199162371701952,213277.641784205,114192620691871
1220,0.0124559007751024,0.000200761510217886,215041.639072558,115165227395079
1230,0.0125572541547324,0.000202359895754578,216805.658353249,116138316447797
1240,0.0126585955983391,0.000203957528666715,218569.699614233,117111888076181
1250,0.0127599251098807,0.000205554409308821,220333.762843471,118085942506494
1260,0.0128612426933155,0.00020715053803526,222097.848028929,119060479965112
1270,0.0129625483526008,0.000208745915200233,223861.955158579,120035500678517
1280,0.0130638420916937,0.000210340541157779,225626.084220401,121011004873299
1290,0.0131651239145507,0.000211934416261776,227390.23520238,121986992776159
1300,0.0132663938251278,0.00021352754086594,229154.408092508,122963464613906
1310,0.0133676518273805,0.000215119915323827,230918.602878782,123940420613458
1320,0.0134688979252639,0.000216711539988829,232682.819549207,124917861001842
1330,0.0135701321227326,0.000218302415214178,234447.058091793,125895786006194
1340,0.0136713544237407,0.000219892541352945,236211.318494556,126874195853758
1350,0.0137725648322416,0.00022148191875804,237975.600745519,127853090771891
1360,0.0138737633521885,0.000223070547782209,239739.904832711,128832470988055
1370,0.013974949987534,0.000224658428778041,241504.230744167,129812336729822
1380,0.0140761247422303,0.000226245562097961,243268.578467929,130792688224876
1390,0.0141772876202288,0.000227831948094234,245032.947992044,131773525701008
1400,0.0142784386254809,0.000229417587118965,246797.339304566,132754849386119
1410,0.0143795777619371,0.000231002479524096,248561.752393556,133736659508218
1420,0.0144807050335476,0.000232586625661411,250326.187247079,134718956295427
1430,0.0145818204442621,0.00023417002588253,252090.643853208,135701739975975
1440,0.0146829239980298,0.000235752680538916,253855.122200022,136685010778200
1450,0.0147840156987995,0.000237334589981869,255619.622275606,137668768930552
1460,0.0148850955505192,0.00023891575456253,257384.144068051,138653014661589
1470,0.0149861635571368,0.000240496174631877,259148.687565454,139637748199979
1480,0.0150872197225996,0.000242075850540731,260913.252755918,140622969774500
1490,0.0151882640508542,0.000243654782639751,262677.839627554,141608679614041
1500,0.0152892965458471,0.000245232971279435,264442.448168478,142594877947599
1510,0.015390317211524,0.000246810416810122,266207.07836681,143581565004281
1520,0.0154913260518302,0.000248387119581992,267971.730210681,144568741013306
1530,0.0155923230707106,0.000249963079945063,269736.403688224,145556406204001
1540,0.0156933082721096,0.000251538298249194,271501.09878758,146544560805804
1550,0.015794281659971,0.000253112774844084,273265.815496896,147533205048263
1560,0.0158952432382383,0.000254686510079272,275030.553804324,148522339161037
1570,0.0159961930108543,0.000256259504304137,276795.313698025,149511963373894
1580,0.0160971309817615,0.0002578317578679,278560.095166163,150502077916713
1590,0.0161980571549019,0.000259403271119621,280324.89819691,151492683019482
1600,0.0162989715342169,0.000260974044408201,282089.722778444,152483778912302
1610,0.0163998741236475,0.00026254407808238,283854.568898949,153475365825383
1620,0.0165007649271343,0.000264113372490741,285619.436546614,154467443989044
1630,0.0166016439486174,0.000265681927981706,287384.325709636,155460013633718
1640,0.0167025111920362,0.00026724974490354,289149.236376218,156453074989944
1650,0.0168033666613298,0.000268816823604345,290914.168534567,157446628288377
1660,0.016904210360437,0.000270383164432068,292679.122172899,158440673759778
1670,0.0170050422932957,0.000271948767734494,294444.097279434,159435211635022
1680,0.0171058624638437,0.00027351363385925,296209.0938424,160430242145093
1690,0.0172066708760182,0.000275077763153806,297974.111850029,161425765521085
1700,0.0173074675337558,0.00027664115596547,299739.151290561,162421781994207
1710,0.0174082524409928,0.000278203812641393,301504.212152241,163418291795773
1720,0.0175090256016649,0.000279765733528566,303269.294423321,164415295157214
1730,0.0176097870197074,0.000281326918973825,305034.398092058,165412792310067
1740,0.0177105366990552,0.000282887369323842,306799.523146716,166410783485983
1750,0.0178112746436425,0.000284447084925135,308564.669575566,167409268916724
1760,0.0179120008574032,0.000286006066124062,310329.837366883,168408248834161
1770,0.0180127153442707,0.000287564313266822,312095.02650895,169407723470280
1780,0.0181134181081778,0.000289121826699457,313860.236990055,170407693057174
1790,0.0182141091530572,0.00029067860676785,315625.468798492,171408157827051
1800,0.0183147884828406,0.000292234653817725,317390.721922562,172409118012228
1810,0.0184154561014596,0.000293789968194651,319155.996350572,173410573845134
1820,0.0185161120128452,0.000295344550244035,320921.292070834,174412525558311
1830,0.018616756220928,0.000296898400311129,322686.609071668,175414973384409
1840,0.018717388729638,0.000298451518741026,324451.947341398,176417917556195
1850,0.0188180095429049,0.000300003905878661,326217.306868356,177421358306541
1860,0.0189186186646578,0.000301555562068813,327982.687640879,178425295868437
1870,0.0190192160988253,0.0003031064876561,329748.08964731,179429730474980
1880,0.0191198018493357,0.000304656682984986,331513.512875999,180434662359382
1890,0.0192203759201166,0.000306206148399776,333278.957315301,181440091754965
1900,0.0193209383150955,0.000307754884244616,335044.422953577,182446018895163
1910,0.0194214890381989,0.000309302890863498,336809.909779197,183452444013523
1920,0.0195220280933533,0.000310850168600253,338575.417780533,184459367343703
1930,0.0196225554844846,0.000312396717798557,340340.946945965,185466789119473
1940,0.0197230712155181,0.000313942538801929,342106.49726388,186474709574716
1950,0.0198235752903787,0.00031548763195373,343872.068722669,187483128943426
1960,0.0199240677129909,0.000317031997597163,345637.66131073,188492047459710
1970,0.0200245484872786,0.000318575636075277,347403.275016469,189501465357787
1980,0.0201250176171655,0.000320118547730962,349168.909828295,190511382871988
1990,0.0202254751065746,0.000321660732906951,350934.565734624,191521800236757
2000,0.0203259209594284,0.00032320219194582,352700.242723879,192532717686650
2010,0.0204263551796491,0.000324742925189991,354465.940784489,193544135456334
2020,0.0205267777711584,0.000326282932981725,356231.659904888,194556053780592
2030,0.0206271887378774,0.000327822215663131,357997.400073517,195568472894316
2040,0.0207275880837269,0.000329360773576158,359763.161278822,196581393032513
2050,0.0208279758126272,0.0003308986070626,361528.943509257,197594814430300
2060,0.0209283519284981,0.000332435716464095,363294.746753279,198608737322910
2070,0.0210287164352589,0.000333972102122124,365060.570999355,199623161945686
2080,0.0211290693368285,0.000335507764378012,366826.416235954,200638088534084
2090,0.0212294106371253,0.000337042703572928,368592.282451554,201653517323676
2100,0.0213297403400674,0.000338576920047884,370358.169634639,202669448550143
2110,0.0214300584495721,0.000340110414143738,372124.077773696,203685882449281
2120,0.0215303649695566,0.000341643186201191,373890.006857221,204702819256997
2130,0.0216306599039375,0.000343175236560786,375655.956873716,205720259209315
2140,0.0217309432566307,0.000344706565562914,377421.927811686,206738202542367
2150,0.0218312150315521,0.000346237173547808,379187.919659647,207756649492403
2160,0.0219314752326168,0.000347767060855545,380953.932406116,208775600295782
2170,0.0220317238637396,0.000349296227826047,382719.96603962,209795055188979
2180,0.0221319609288346,0.000350824674799081,384486.020548688,210815014408581
2190,0.0222321864318159,0.000352352402114258,386252.09592186,211835478191289
2200,0.0223324003765967,0.000353879410111033,388018.192147678,212856446773917
2210,0.0224326027670899,0.000355405699128708,389784.309214691,213877920393393
2220,0.022532793607208,0.000356931269506426,391550.447111455,214899899286758
2230,0.022632972900863,0.000358456121583177,393316.605826531,215922383691166
2240,0.0227331406519665,0.000359980255697797,395082.785348487,216945373843885
2250,0.0228332968644294,0.000361503672188965,396848.985665896,217968869982298
2260,0.0229334415421625,0.000363026371395205,398615.206767337,218992872343899
2270,0.023033574689076,0.000364548353654886,400381.448641396,220017381166298
2280,0.0231336963090794,0.000366069619306225,402147.711276664,221042396687219
2290,0.0232338064060822,0.00036759016868728,403913.99466174,222067919144497
2300,0.0233339049839931,0.000369110002135957,405680.298785225,223093948776084
2310,0.0234339920467204,0.000370629119990006,407446.62363573,224120485820044
2320,0.0235340675981722,0.000372147522587024,409212.969201869,225147530514556
2330,0.0236341316422557,0.000373665210264451,410979.335472266,226175083097913
2340,0.0237341841828781,0.000375182183359575,412745.722435546,227203143808522
2350,0.0238342252239458,0.000376698442209528,414512.130080343,228231712884903
2360,0.023934254769365,0.000378213987151288,416278.558395296,229260790565692
2370,0.0240342728230413,0.00037972881852168,418045.007369051,230290377089639
2380,0.0241342793888798,0.000381242936657372,419811.47699026,231320472695606
2390,0.0242342744707854,0.000382756341894881,421577.967247578,232351077622572
2400,0.0243342580726623,0.000384269034570568,423344.47812967,233382192109629
2410,0.0244342301984143,0.000385781015020641,425111.009625206,234413816395985
2420,0.0245341908519449,0.000387292283581152,426877.561722859,235445950720961
2430,0.0246341400371569,0.000388802840588002,428644.134411311,236478595323993
2440,0.024734077757953,0.000390312686376937,430410.72767925,237511750444631
2450,0.024834004018235,0.000391821821283549,432177.341515368,238545416322540
2460,0.0249339188219046,0.000393330245643277,433943.975908364,239579593197501
2470,0.0250338221728629,0.000394837959791404,435710.630846944,240614281309408
2480,0.0251337140750107,0.000396344964063064,437477.306319819,241649480898271
2490,0.0252335945322481,0.000397851258793233,439244.002315704,242685192204213
2500,0.0253334635484751,0.000399356844316736,441010.718823324,243721415467475
2510,0.0254333211275908,0.000400861720968245,442777.455831406,244758150928411
2520,0.0255331672734944,0.000402365889082276,444544.213328687,245795398827489
2530,0.0256330019900841,0.000403869348993196,446310.991303905,246833159405295
2540,0.0257328252812581,0.000405372101035216,448077.789745808,247871432902526
2550,0.0258326371509138,0.000406874145542393,449844.608643149,248910219559999
2560,0.0259324376029485,0.000408375482848634,451611.447984686,249949519618643
2570,0.0260322266412588,0.000409876113287691,453378.307759183,250989333319502
2580,0.026132004269741,0.000411376037193165,455145.187955411,252029660903738
2590,0.0262317704922908,0.000412875254898501,456912.088562146,253070502612625
2600,0.0263315253128036,0.000414373766736994,458679.00956817,254111858687556
2610,0.0264312687351743,0.000415871573041786,460445.950962272,255153729370036
2620,0.0265310007632974,0.000417368674145865,462212.912733244,256196114901689
2630,0.0266307214010669,0.000418865070382068,463979.894869888,257239015524251
2640,0.0267304306523764,0.00042036076208308,465746.897361009,258282431479576
2650,0.026830128521119,0.00042185574958143,467513.92019542,259326363009632
2660,0.0269298150111874,0.000423350033209499,469280.963361936,260370810356506
2670,0.0270294901264739,0.000424843613299514,471048.026849383,261415773762397
2680,0.0271291538708703,0.000426336490183549,472815.11064659,262461253469622
2690,0.0272288062482679,0.000427828664193527,474582.214742392,263507249720612
2700,0.0273284472625578,0.000429320135661219,476349.33912563,264553762757917
2710,0.0274280769176304,0.000430810904918242,478116.483785152,265600792824200
2720,0.0275276952173758,0.000432300972296064,479883.648709811,266648340162241
2730,0.0276273021656836,0.000433790338125998,481650.833888465,267696405014937
2740,0.027726897766443,0.00043527900273921,483418.03930998,268744987625300
2750,0.0278264820235427,0.000436766966466708,485185.264963227,269794088236459
2760,0.0279260549408711,0.000438254229639353,486952.510837081,270843707091659
2770,0.0280256165223159,0.000439740792587853,488719.776920426,271893844434261
2780,0.0281251667717647,0.000441226655642764,490487.06320215,272944500507741
2790,0.0282247056931045,0.000442711819134491,492254.369671148,273995675555696
2800,0.0283242332902217,0.000444196283393287,494021.696316319,275047369821833
2810,0.0284237495670026,0.000445680048749255,495789.043126569,276099583549981
2820,0.0285232545273328,0.000447163115532345,497556.410090811,277152316984084
2830,0.0286227481750976,0.000448645484072357,499323.797197962,278205570368199
2840,0.0287222305141818,0.00045012715469894,501091.204436946,279259343946506
2850,0.0288217015484698,0.000451608127741591,502858.631796693,280313637963296
2860,0.0289211612818455,0.000453088403529656,504626.079266137,281368452662980
2870,0.0290206097181924,0.00045456798239233,506393.54683422,282423788290086
2880,0.0291200468613938,0.000456046864658659,508161.03448989,283479645089256
2890,0.0292194727153321,0.000457525050657537,509928.542222099,284536023305251
2900,0.0293188872838896,0.000459002540717705,511696.070019805,285592923182950
2910,0.0294182905709482,0.000460479335167757,513463.617871974,286650344967347
2920,0.0295176825803891,0.000461955434336135,515231.185767577,287708288903553
2930,0.0296170633160933,0.000463430838551128,516998.773695589,288766755236798
2940,0.0297164327819413,0.000464905548140879,518766.381644992,289825744212427
2950,0.0298157909818132,0.000466379563433377,520534.009604775,290885256075905
2960,0.0299151379195885,0.000467852884756462,522301.657563932,291945291072811
2970,0.0300144735991466,0.000469325512437823,524069.325511462,293005849448843
2980,0.0301137980243661,0.000470797446805001,525837.013436371,294066931449817
2990,0.0302131111991254,0.000472268688185385,527604.72132767,295128537321666
3000,0.0303124131273025,0.000473739236906212,529372.449174376,296190667310439
3010,0.0304117038127748,0.000475209093294574,531140.196965513,297253321662304
3020,0.0305109832594194,0.000476678257677408,532907.964690109,298316500623548
3030,0.0306102514711129,0.000478146730381504,534675.752337199,299380204440571
3040,0.0307095084517315,0.000479614511733501,536443.559895824,300444433359897
3050,0.030808754205151,0.00048108160205989,538211.387355029,301509187628162
3060,0.0309079887352468,0.000482548001687009,539979.234703868,302574467492123
3070,0.0310072120458937,0.000484013710941049,541747.101931397,303640273198654
3080,0.0311064241409663,0.000485478730148052,543514.989026681,304706604994747
3090,0.0312056250243387,0.000486943059633907,545282.895978789,305773463127512
3100,0.0313048146998845,0.000488406699724358,547050.822776796,306840847844178
3110,0.0314039931714769,0.000489869650744996,548818.769409785,307908759392089
3120,0.0315031604429888,0.000491331913021264,550586.73586684,308977198018710
3130,0.0316023165182924,0.000492793486878456,552354.722137057,310046163971623
3140,0.0317014614012598,0.000494254372641718,554122.728209532,311115657498529
3150,0.0318005950957625,0.000495714570636044,555890.754073371,312185678847247
3160,0.0318997176056715,0.000497174081186281,557658.799717683,313256228265713
3170,0.0319988289348577,0.000498632904617126,559426.865131585,314327306001983
3180,0.0320979290871912,0.000500091041253129,561194.950304198,315398912304231
3190,0.0321970180665418,0.000501548491418688,562963.055224649,316471047420750
3200,0.0322960958767791,0.000503005255438055,564731.179882073,317543711599950
3210,0.0323951625217719,0.000504461333635332,566499.324265607,318616905090360
3220,0.0324942180053889,0.000505916726334473,568267.488364398,319690628140629
3230,0.0325932623314983,0.000507371433859282,570035.672167595,320764880999524
3240,0.0326922955039676,0.000508825456533416,571803.875664354,321839663915930
3250,0.0327913175266644,0.000510278794680383,573572.098843839,322914977138851
3260,0.0328903284034554,0.000511731448623543,575340.341695217,323990820917411
3270,0.0329893281382072,0.000513183418686106,577108.604207662,325067195500852
3280,0.0330883167347858,0.000514634705191136,578876.886370352,326144101138534
3290,0.0331872941970568,0.000516085308461548,580645.188172474,327221538079939
3300,0.0332862605288855,0.000517535228820107,582413.509603219,328299506574664
3310,0.0333852157341367,0.000518984466589434,584181.850651782,329378006872428
3320,0.0334841598166747,0.000520433022091997,585950.211307367,330457039223068
3330,0.0335830927803636,0.00052188089565012,587718.591559182,331536603876542
3340,0.0336820146290668,0.000523328087585978,589486.99139644,332616701082924
3350,0.0337809253666476,0.000524774598221596,591255.410808362,333697331092411
3360,0.0338798249969686,0.000526220427878855,593023.849784173,334778494155316
3370,0.0339787135238922,0.000527665576879487,594792.308313104,335860190522073
3380,0.0340775909512803,0.000529110045545073,596560.786384393,336942420443236
3390,0.0341764572829942,0.000530553834197052,598329.283987281,338025184169478
3400,0.0342753125228952,0.000531996943156711,600097.801111018,339108481951592
3410,0.0343741566748438,0.000533439372745192,601866.337744857,340192314040490
3420,0.0344729897427003,0.000534881123283489,603634.893878058,341276680687202
3430,0.0345718117303245,0.000536322195092449,605403.469499888,342361582142883
3440,0.0346706226415758,0.00053776258849277,607172.064599617,343447018658801
3450,0.0347694224803133,0.000539202303805006,608940.679166522,344532990486350
3460,0.0348682112503954,0.000540641341349561,610709.313189887,345619497877040
3470,0.0349669889556804,0.000542079701446693,612477.966658999,346706541082502
3480,0.035065755600026,0.000543517384416513,614246.639563153,347794120354487
3490,0.0351645111872897,0.000544954390578987,616015.331891649,348882235944866
3500,0.0352632557213283,0.00054639072025393,617784.043633793,349970888105632
3510,0.0353619892059983,0.000547826373761014,619552.774778895,351060077088895
3520,0.0354607116451559,0.000549261351419762,621321.525316274,352149803146887
3530,0.0355594230426568,0.000550695653549551,623090.295235251,353240066531960
3540,0.0356581234023564,0.000552129280469613,624859.084525156,354330867496586
3550,0.0357568127281094,0.00055356223249903,626627.893175322,355422206293358
3560,0.0358554910237704,0.000554994509956741,628396.721175089,356514083174989
3570,0.0359541582931935,0.000556426113161537,630165.568513804,357606498394313
3580,0.0360528145402323,0.000557857042432062,631934.435180816,358699452204284
3590,0.0361514597687401,0.000559287298086815,633703.321165484,359792944857976
3600,0.0362500939825697,0.000560716880444148,635472.226457169,360886976608585
3610,0.0363487171855737,0.000562145789822268,637241.15104524,361981547709427
3620,0.036447329381604,0.000563574026539235,639010.094919072,363076658413939
3630,0.0365459305745122,0.000565001590912962,640779.058068044,364172308975679
3640,0.0366445207681497,0.000566428483261218,642548.04048154,365268499648324
3650,0.0367430999663673,0.000567854703901625,644317.042148953,366365230685675
3660,0.0368416681730152,0.000569280253151659,646086.063059679,367462502341651
3670,0.0369402253919437,0.00057070513132865,647855.10320312,368560314870295
3680,0.0370387716270023,0.000572129338749785,649624.162568685,369658668525768
3690,0.0371373068820402,0.000573552875732102,651393.241145787,370757563562354
3700,0.0372358311609061,0.000574975742592495,653162.338923846,371857000234458
3710,0.0373343444674486,0.000576397939647712,654931.455892286,372956978796606
3720,0.0374328468055157,0.000577819467214355,656700.592040539,374057499503446
3730,0.0375313381789548,0.000579240325608882,658469.74735804,375158562609745
3740,0.0376298185916132,0.000580660515147606,660238.921834233,376260168370394
3750,0.0377282880473378,0.000582080036146692,662008.115458564,377362317040404
3760,0.0378267465499749,0.000583498888922163,663777.328220486,378465008874909
3770,0.0379251941033704,0.000584917073789895,665546.56010946,379568244129162
3780,0.0380236307113701,0.000586334591065619,667315.81111495,380672023058541
3790,0.038122056377819,0.000587751441064922,669085.081226425,381776345918542
3800,0.038220471106562,0.000589167624103245,670854.370433362,382881212964785
3810,0.0383188749014435,0.000590583140495885,672623.678725242,383986624453012
3820,0.0384172677663075,0.000591997990557993,674393.006091554,385092580639086
3830,0.0385156497049975,0.000593412174604576,676162.352521788,386199081778991
3840,0.0386140207213568,0.000594825692950498,677931.718005445,387306128128834
3850,0.0387123808192282,0.000596238545910475,679701.102532027,388413719944845
3860,0.038810730002454,0.00059765073379908,681470.506091046,389521857483375
3870,0.0389090682748763,0.000599062256930743,683239.928672015,390630541000895
3880,0.0390073956403367,0.000600473115619747,685009.370264457,391739770754002
3890,0.0391057121026764,0.000601883310180233,686778.830857897,392849546999413
3900,0.0392040176657362,0.000603292840926196,688548.310441869,393959869993968
3910,0.0393023123333566,0.000604701708171486,690317.809005909,395070739994628
3920,0.0394005961093775,0.000606109912229812,692087.326539562,396182157258477
3930,0.0394988689976387,0.000607517453414737,693856.863032377,397294122042723
3940,0.0395971310019793,0.000608924332039678,695626.418473907,398406634604695
3950,0.0396953821262381,0.000610330548417912,697395.992853714,399519695201843
3960,0.0397936223742537,0.000611736102862569,699165.586161364,400633304091744
3970,0.0398918517498641,0.000613140995686637,700935.198386427,401747461532092
3980,0.0399900702569069,0.000614545227202958,702704.829518481,402862167780709
3990,0.0400882778992195,0.000615948797724233,704474.479547109,403977423095536
4000,0.0401864746806386,0.000617351707563017,706244.148461899,405093227734638
4010,0.0402846606050009,0.000618753957031722,708013.836252445,406209581956204
4020,0.0403828356761423,0.000620155546442618,709783.542908346,407326486018544
4030,0.0404809998978986,0.00062155647610783,711553.268419208,408443940180092
4040,0.0405791532741051,0.00062295674633934,713323.012774642,409561944699405
